type,src,question,prompt,response,id,target,participant,response_num,rating_std
uses,snbmo09,What is a surprising use for a BRICK?,brick,to make sidewalks,snbmo09_1_brick-e0423e,1.0,snbmo0976,2.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,to eat off of,snbmo09_1_brick-d06b03,2.3,snbmo0976,3.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BRICK?,brick,to bake with,snbmo09_1_brick-9f5d7a,2.3,snbmo0976,4.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BRICK?,brick,to build castles,snbmo09_1_brick-e50396,1.5,snbmo0976,5.0,1.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,to build forts,snbmo09_1_brick-aa0bf8,1.5,snbmo0976,6.0,1.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,as a theft deterrent,snbmo09_1_brick-0124d9,2.7,snbmo0976,7.0,1.2583057392117916
uses,snbmo09,What is a surprising use for a BRICK?,brick,as a weapon,snbmo09_1_brick-303209,1.5,snbmo0976,8.0,1.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,as a break to keep a car form rolling,snbmo09_1_brick-9a3e78,1.2,snbmo0976,9.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,as a writing slate,snbmo09_1_brick-e55945,2.7,snbmo0976,10.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,as an art form,snbmo09_1_brick-ed69bf,2.0,snbmo0976,11.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BRICK?,brick,to paint on,snbmo09_1_brick-6dce04,1.5,snbmo0976,12.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a KNIFE?,knife,to paint with,snbmo09_2_knife-85b996,2.0,snbmo0976,1.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,to carve with,snbmo09_2_knife-a5eaf8,1.0,snbmo0976,2.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,sculpting,snbmo09_2_knife-63342f,2.0,snbmo0976,3.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,to cut clothing,snbmo09_2_knife-43a976,1.0,snbmo0976,4.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,to measure things with,snbmo09_2_knife-57b035,2.2,snbmo0976,5.0,0.957427107756338
uses,snbmo09,What is a surprising use for a KNIFE?,knife,use it as a spoon,snbmo09_2_knife-98ec52,1.5,snbmo0976,6.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a KNIFE?,knife,theft deterrent,snbmo09_2_knife-16eb99,2.0,snbmo0976,7.0,1.4142135623730951
uses,snbmo09,What is a surprising use for a KNIFE?,knife,as a compass,snbmo09_2_knife-80ebe7,3.0,snbmo0976,8.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,house,snbmo09_3_box-686ec3,1.2,snbmo0977,1.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,playpen,snbmo09_3_box-f08ec4,1.5,snbmo0977,2.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,fort,snbmo09_3_box-f5c9dc,1.7,snbmo0977,3.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,costume,snbmo09_3_box-142ed4,2.3,snbmo0977,4.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,makeshift car,snbmo09_3_box-da4a60,2.0,snbmo0977,5.0,1.4142135623730951
uses,snbmo09,What is a surprising use for a BOX?,box,windmill,snbmo09_3_box-29aafe,3.8,snbmo0977,6.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,shade,snbmo09_3_box-c4aaab,3.0,snbmo0977,7.0,1.4142135623730951
uses,snbmo09,What is a surprising use for a BOX?,box,blanket,snbmo09_3_box-e4d675,2.0,snbmo0977,8.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,hat,snbmo09_3_box-269692,1.5,snbmo0977,9.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,doorstop,snbmo09_1_brick-641e85,1.0,snbmo0977,1.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,bookend,snbmo09_1_brick-f57f59,1.5,snbmo0977,2.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,digging utensil,snbmo09_1_brick-c68770,2.5,snbmo0977,3.0,1.2909944487358056
uses,snbmo09,What is a surprising use for a BRICK?,brick,weight,snbmo09_1_brick-679927,1.3,snbmo0977,4.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,prop,snbmo09_1_brick-bf6567,2.0,snbmo0977,5.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BRICK?,brick,weight for pulling something down,snbmo09_1_brick-1e02d7,1.5,snbmo0977,6.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,anchor,snbmo09_1_brick-146463,1.5,snbmo0977,7.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a KNIFE?,knife,use to hammer things down,snbmo09_2_knife-8ea34f,2.0,snbmo0977,1.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,reflection of sunlight,snbmo09_2_knife-8f4005,1.5,snbmo0977,2.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a KNIFE?,knife,boomerang,snbmo09_2_knife-a174e1,3.2,snbmo0977,3.0,1.5
uses,snbmo09,What is a surprising use for a BOX?,box,build a house,snbmo09_3_box-a79b7d,1.8,snbmo0978,1.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,decorate it and make it into a kid size computer toy,snbmo09_3_box-e26018,2.5,snbmo0978,2.0,1.0
uses,snbmo09,What is a surprising use for a BOX?,box,break the box down flat to make a floor mat/cover,snbmo09_3_box-36d049,2.0,snbmo0978,3.0,0.0
uses,snbmo09,What is a surprising use for a BOX?,box,store items,snbmo09_3_box-5577fe,1.0,snbmo0978,4.0,0.0
uses,snbmo09,What is a surprising use for a BOX?,box,mailbox,snbmo09_3_box-b98e91,1.5,snbmo0978,5.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,used in art or drawing class to make perfect circles or squares,snbmo09_1_brick-692328,2.0,snbmo0978,1.0,1.1547005383792517
uses,snbmo09,What is a surprising use for a BRICK?,brick,put objects inside of the holes to store things,snbmo09_1_brick-7ab783,2.3,snbmo0978,2.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BRICK?,brick,build things,snbmo09_1_brick-987f02,1.0,snbmo0978,3.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,can opener,snbmo09_2_knife-0a9dcf,1.8,snbmo0978,1.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,get something out of the drainer that stuck,snbmo09_2_knife-bd122b,1.8,snbmo0978,2.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,mirror,snbmo09_2_knife-bee70b,1.5,snbmo0978,3.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,shoebox,snbmo09_3_box-3d7d34,1.0,snbmo0979,1.0,0.0
uses,snbmo09,What is a surprising use for a BOX?,box,something to use for a school project,snbmo09_3_box-b3d599,1.3,snbmo0979,2.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,decorate it and put in your room,snbmo09_3_box-a613da,1.8,snbmo0979,3.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,use it to reach something,snbmo09_3_box-eb5ed0,1.7,snbmo0979,4.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,hide things in it,snbmo09_3_box-cff03d,1.2,snbmo0979,5.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,use it as a halloween costume,snbmo09_3_box-88847f,2.0,snbmo0979,6.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BRICK?,brick,level a table,snbmo09_1_brick-187eb7,1.5,snbmo0979,1.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,decorate it and put it in your room,snbmo09_1_brick-b0a1b6,1.8,snbmo0979,2.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,lift weights,snbmo09_1_brick-41ec96,1.5,snbmo0979,3.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,use it to break things---like a window,snbmo09_1_brick-b96215,1.3,snbmo0979,4.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,scissors,snbmo09_2_knife-736424,1.2,snbmo0979,1.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,use like a mirror,snbmo09_2_knife-170a33,1.5,snbmo0979,2.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a KNIFE?,knife,hold things together,snbmo09_2_knife-7d1c8f,1.7,snbmo0979,3.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,clean your fingernails,snbmo09_2_knife-398e8b,1.2,snbmo0979,4.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,use it as a fork to hold things,snbmo09_2_knife-c6cc97,1.5,snbmo0979,5.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a KNIFE?,knife,use it to cut your hair,snbmo09_2_knife-e3bcca,1.3,snbmo0979,6.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,to store things,snbmo09_3_box-50d75f,1.0,snbmo098,1.0,0.0
uses,snbmo09,What is a surprising use for a BOX?,box,to stack and measure height,snbmo09_3_box-2ba4e6,2.7,snbmo098,2.0,1.2583057392117916
uses,snbmo09,What is a surprising use for a BOX?,box,to line them up and measure length,snbmo09_3_box-4d53e2,2.5,snbmo098,3.0,1.2909944487358056
uses,snbmo09,What is a surprising use for a BOX?,box,make signs out of the sides,snbmo09_3_box-521cc7,1.5,snbmo098,4.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,cardboard dolls,snbmo09_3_box-447e80,3.0,snbmo098,5.0,1.4142135623730951
uses,snbmo09,What is a surprising use for a BOX?,box,minature houses,snbmo09_3_box-bacc4d,2.2,snbmo098,6.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,hide in them,snbmo09_3_box-29639f,1.3,snbmo098,7.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,use them for art projects,snbmo09_3_box-0f1385,1.7,snbmo098,8.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,use them to transport things,snbmo09_3_box-05cb7e,1.0,snbmo098,9.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,door stop,snbmo09_1_brick-378bf0,1.0,snbmo098,1.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,paperweight,snbmo09_1_brick-23aae5,1.0,snbmo098,2.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,anchor,snbmo09_1_brick-b4c5f8,1.5,snbmo098,3.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,weights,snbmo09_1_brick-80c8e9,1.2,snbmo098,4.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,exercise,snbmo09_1_brick-ebb9cd,2.0,snbmo098,5.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,sharpen things,snbmo09_2_knife-68912d,1.2,snbmo098,1.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,carve,snbmo09_2_knife-c8b603,1.0,snbmo098,2.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,cut,snbmo09_2_knife-5da17a,1.0,snbmo098,3.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,scrape,snbmo09_2_knife-6e6057,1.3,snbmo098,4.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,peel,snbmo09_2_knife-c0f68d,1.0,snbmo098,5.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,a wedge,snbmo09_2_knife-6aafd8,2.0,snbmo098,6.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,to measure things,snbmo09_2_knife-f78c11,2.2,snbmo098,7.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,litter box,snbmo09_3_box-b40356,1.3,snbmo0980,1.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,bed,snbmo09_3_box-b31774,1.2,snbmo0980,2.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,costume,snbmo09_3_box-1d4083,2.3,snbmo0980,3.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,play house,snbmo09_3_box-06ed70,1.5,snbmo0980,4.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,decoration,snbmo09_3_box-d3bfdb,1.5,snbmo0980,5.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,storage,snbmo09_3_box-0db7e8,1.0,snbmo0980,6.0,0.0
uses,snbmo09,What is a surprising use for a BOX?,box,step stool,snbmo09_3_box-db3cff,1.7,snbmo0980,7.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,desk,snbmo09_3_box-b157c6,2.0,snbmo0980,8.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,table,snbmo09_3_box-bc473e,1.7,snbmo0980,9.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,class project,snbmo09_3_box-630bde,1.5,snbmo0980,10.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,pretend car,snbmo09_3_box-f3ec74,1.7,snbmo0980,11.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,cage,snbmo09_3_box-0fe0e0,1.5,snbmo0980,12.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,trap,snbmo09_3_box-9da37a,1.5,snbmo0980,13.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,drawing board,snbmo09_3_box-618c5f,1.7,snbmo0980,14.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,a step up,snbmo09_1_brick-47991d,1.7,snbmo0980,1.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,decoration,snbmo09_1_brick-d3bfdb,1.5,snbmo0980,2.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,paperweight,snbmo09_1_brick-f1bd2d,1.0,snbmo0980,3.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,door stop,snbmo09_1_brick-a313b0,1.0,snbmo0980,4.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,weapon,snbmo09_1_brick-e484a8,1.3,snbmo0980,5.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,small anchor,snbmo09_1_brick-daf4c0,1.5,snbmo0980,6.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,weight,snbmo09_1_brick-a107f9,1.3,snbmo0980,7.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,small seat,snbmo09_1_brick-1634fb,1.8,snbmo0980,8.0,0.957427107756338
uses,snbmo09,What is a surprising use for a KNIFE?,knife,weapon,snbmo09_2_knife-e484a8,1.0,snbmo0980,1.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,jewelry,snbmo09_2_knife-01b87f,2.5,snbmo0980,2.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a KNIFE?,knife,cooking,snbmo09_2_knife-308ecf,1.0,snbmo0980,3.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,cutting,snbmo09_2_knife-e04bec,1.0,snbmo0980,4.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,carving,snbmo09_2_knife-188148,1.0,snbmo0980,5.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,house decoration,snbmo09_2_knife-54c478,1.5,snbmo0980,6.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,play house,snbmo09_3_box-1b0f0d,1.5,snbmo0981,1.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,army tank,snbmo09_3_box-6eb44e,3.0,snbmo0981,2.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,car,snbmo09_3_box-7ed796,1.5,snbmo0981,3.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,hiding place,snbmo09_3_box-ad7318,1.3,snbmo0981,4.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,doll house,snbmo09_3_box-b27e9f,2.0,snbmo0981,5.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,painting canvas,snbmo09_3_box-91ac9a,1.8,snbmo0981,6.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,use it as a door stopper,snbmo09_1_brick-3d95e2,1.0,snbmo0981,1.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,place it under an uneven chair for support,snbmo09_1_brick-2fb6cf,1.5,snbmo0981,2.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,paint it make it art,snbmo09_1_brick-d4d56c,2.0,snbmo0981,3.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,use it to dig in the garden when you can't find the spade,snbmo09_2_knife-f02b2d,1.8,snbmo0981,1.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,use it for scissors when they are out of reach,snbmo09_2_knife-bfdc32,1.2,snbmo0981,2.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,juggle them,snbmo09_2_knife-dd1274,2.0,snbmo0981,3.0,1.1547005383792517
uses,snbmo09,What is a surprising use for a BOX?,box,make a fort for kids to play in,snbmo09_3_box-730037,1.7,snbmo0982,1.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,snowshoes,snbmo09_3_box-675af4,3.0,snbmo0982,2.0,1.632993161855452
uses,snbmo09,What is a surprising use for a BOX?,box,flatten it and use it as a type of carpet,snbmo09_3_box-8808c3,2.2,snbmo0982,3.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,lamp shade,snbmo09_3_box-921ce4,2.8,snbmo0982,4.0,1.2583057392117916
uses,snbmo09,What is a surprising use for a BRICK?,brick,use the holes as a mold for things,snbmo09_1_brick-28ad6e,2.5,snbmo0982,1.0,1.2909944487358056
uses,snbmo09,What is a surprising use for a BRICK?,brick,pencil holder,snbmo09_1_brick-9d4644,1.8,snbmo0982,2.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BRICK?,brick,test tube holder,snbmo09_1_brick-3eb805,3.0,snbmo0982,3.0,1.4142135623730951
uses,snbmo09,What is a surprising use for a BRICK?,brick,line them up like dominos and knock them down,snbmo09_1_brick-7711c8,3.3,snbmo0982,4.0,1.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,bend it and use it as a shovel type thing,snbmo09_2_knife-abccf0,2.0,snbmo0982,1.0,1.1547005383792517
uses,snbmo09,What is a surprising use for a KNIFE?,knife,door stop,snbmo09_2_knife-48f347,1.5,snbmo0982,2.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a KNIFE?,knife,to hold up pictures on the wall,snbmo09_2_knife-1af6f6,1.7,snbmo0982,3.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,build a playhouse,snbmo09_3_box-06de65,1.5,snbmo0983,1.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,fort,snbmo09_3_box-221a91,1.7,snbmo0983,2.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,use it as a flower pot,snbmo09_3_box-07dee5,1.8,snbmo0983,3.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,use it for fire starter,snbmo09_3_box-4d8f46,2.2,snbmo0983,4.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,(if surviving) use to draw water maybe at night from den,snbmo09_3_box-bb193a,1.5,snbmo0983,5.0,1.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,build different shapes maybe as types of artwork,snbmo09_1_brick-84a58d,1.7,snbmo0983,1.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BRICK?,brick,door stop,snbmo09_1_brick-94dcd9,1.0,snbmo0983,2.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,balloon weights,snbmo09_1_brick-730573,2.0,snbmo0983,3.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BRICK?,brick,hold a car in place,snbmo09_1_brick-d7d144,1.2,snbmo0983,4.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,to cover up holes along the bottom of a fence to keep dogs from getting out,snbmo09_1_brick-8b0dd8,2.3,snbmo0983,5.0,1.2583057392117916
uses,snbmo09,What is a surprising use for a KNIFE?,knife,open a can of food if nothing else is present,snbmo09_2_knife-ff6e4a,1.0,snbmo0983,1.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,use as a screwdriver,snbmo09_2_knife-72da14,2.0,snbmo0983,2.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,unclog things such as drains or other things,snbmo09_2_knife-fd67b1,2.5,snbmo0983,3.0,1.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,(saw it on a movie) remove a bullet from the body,snbmo09_2_knife-90e97d,1.8,snbmo0983,4.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,playpen for a puppy,snbmo09_3_box-b9cbfa,1.5,snbmo0984,1.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,cut apart and use the cardboard for crafts,snbmo09_3_box-e7a692,2.0,snbmo0984,2.0,0.0
uses,snbmo09,What is a surprising use for a BOX?,box,put under one end of a heavy chest of drawers to make it move easier,snbmo09_3_box-654a79,3.0,snbmo0984,3.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BRICK?,brick,door stop,snbmo09_1_brick-425c5a,1.0,snbmo0984,1.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,paperweight,snbmo09_1_brick-e79318,1.0,snbmo0984,2.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,water weight,snbmo09_1_brick-a6dbf2,2.0,snbmo0984,3.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BRICK?,brick,use for support,snbmo09_1_brick-15a940,1.8,snbmo0984,4.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,use for a outside plant stand,snbmo09_1_brick-15cc9e,1.5,snbmo0984,5.0,0.5773502691896257
